GEO_ID,County_Area,Total_Population,Land_Area_SqMi,population_density
0500000US48117,"Deaf Smith County, Texas",18460,1496.822,12.33279574992885
0500000US48119,"Delta County, Texas",5438,256.832,21.17337403438824
0500000US48121,"Denton County, Texas",979561,878.698,1114.7868778579216
0500000US48123,"DeWitt County, Texas",20016,908.976,22.020383376458785
0500000US48125,"Dickens County, Texas",1747,901.724,1.9373999139426255
0500000US48127,"Dimmit County, Texas",8380,1328.885,6.306038521015739
0500000US48129,"Donley County, Texas",3257,927.037,3.5133441275806683
0500000US48131,"Duval County, Texas",9742,1793.477,5.431906849098148
0500000US48133,"Eastland County, Texas",18011,926.508,19.43965945248179
0500000US48135,"Ector County, Texas",164654,897.884,183.380035728446
0500000US48137,"Edwards County, Texas",1290,2117.872,0.6091019665022249
0500000US48139,"Ellis County, Texas",213160,935.704,227.8070842916136
0500000US48141,"El Paso County, Texas",870779,1013.491,859.1876987560817
0500000US48143,"Erath County, Texas",43794,1083.179,40.43099063035749
0500000US48145,"Falls County, Texas",17291,765.495,22.587998615275083
0500000US48147,"Fannin County, Texas",37326,890.835,41.90001515432151
0500000US48149,"Fayette County, Texas",25042,949.934,26.361831453553616
0500000US48151,"Fisher County, Texas",3655,898.951,4.065850085266049
0500000US48153,"Floyd County, Texas",5216,992.143,5.2573066584151675
0500000US48155,"Foard County, Texas",991,704.397,1.4068770877786247
0500000US48157,"Fort Bend County, Texas",893767,861.773,1037.125786024858
0500000US48159,"Franklin County, Texas",10632,284.391,37.385149319071274
0500000US48161,"Freestone County, Texas",20049,877.731,22.841850179610837
0500000US48163,"Frio County, Texas",18582,1133.501,16.393457085613512
0500000US48165,"Gaines County, Texas",22232,1502.363,14.79802151677058
0500000US48167,"Galveston County, Texas",358990,379.411,946.1771008220637
0500000US48169,"Garza County, Texas",5118,893.416,5.728574370729873
0500000US48171,"Gillespie County, Texas",27524,1058.202,26.010156850960403
0500000US48173,"Glasscock County, Texas",1068,900.218,1.1863792992364073
0500000US48175,"Goliad County, Texas",7141,852.011,8.381347189179483
0500000US48177,"Gonzales County, Texas",19851,1066.686,18.609975194199606
0500000US48179,"Gray County, Texas",21045,925.974,22.727419992353997
0500000US48181,"Grayson County, Texas",143337,932.832,153.6578933827313
0500000US48183,"Gregg County, Texas",125480,273.38,458.9948057648694
0500000US48185,"Grimes County, Texas",31340,787.466,39.79854368315584
0500000US48187,"Guadalupe County, Texas",183642,711.252,258.1954075348822
0500000US48189,"Hale County, Texas",32131,1004.68,31.98132738782498
0500000US48191,"Hall County, Texas",2820,883.492,3.191879496362163
0500000US48193,"Hamilton County, Texas",8406,835.915,10.056046368350849
0500000US48195,"Hansford County, Texas",5119,919.81,5.56527978604277
0500000US48197,"Hardeman County, Texas",3501,695.114,5.036583927240711
0500000US48199,"Hardin County, Texas",57642,890.576,64.72440308294856
0500000US48201,"Harris County, Texas",4838303,1707.017,2834.3613449661016
0500000US48203,"Harrison County, Texas",70155,900.059,77.94489027941502
0500000US48205,"Hartley County, Texas",5215,1461.951,3.5671510194254115
0500000US48207,"Haskell County, Texas",5421,903.133,6.00243817909433
0500000US48209,"Hays County, Texas",268638,676.852,396.8932647018846
0500000US48211,"Hemphill County, Texas",3234,906.286,3.568409972128004
0500000US48213,"Henderson County, Texas",84862,873.773,97.12133471736938
0500000US48215,"Hidalgo County, Texas",891977,1571.195,567.7061090443898
0500000US48217,"Hill County, Texas",37328,958.858,38.929643388280645
0500000US48219,"Hockley County, Texas",21363,908.392,23.51738016186844
0500000US48221,"Hood County, Texas",65894,420.738,156.6152807685543
0500000US48223,"Hopkins County, Texas",37784,767.431,49.23439371096554
0500000US48225,"Houston County, Texas",22051,1230.997,17.913122452776083
0500000US48227,"Howard County, Texas",32290,900.791,35.84627288682946
0500000US48229,"Hudspeth County, Texas",3403,4570.517,0.7445547188644086
0500000US48231,"Hunt County, Texas",108972,840.421,129.66358527452311
0500000US48233,"Hutchinson County, Texas",20184,887.424,22.744482907832108
0500000US48235,"Irion County, Texas",1409,1051.544,1.339934420242995
0500000US48237,"Jack County, Texas",8882,910.972,9.75002524775734
0500000US48239,"Jackson County, Texas",15152,829.443,18.26768084123924
0500000US48241,"Jasper County, Texas",32727,938.655,34.865845278616746
0500000US48243,"Jeff Davis County, Texas",1865,2264.556,0.8235609982707427
0500000US48245,"Jefferson County, Texas",253878,876.735,289.5721055963318
0500000US48247,"Jim Hogg County, Texas",4727,1136.173,4.160457958427106
0500000US48249,"Jim Wells County, Texas",38850,865.176,44.90415822907709
0500000US48251,"Johnson County, Texas",195597,725.05,269.7703606647818
0500000US48253,"Jones County, Texas",20304,928.605,21.86505564798811
0500000US48255,"Karnes County, Texas",14968,747.752,20.01733194963036
0500000US48257,"Kaufman County, Texas",172604,780.692,221.09103205873762
0500000US48259,"Kendall County, Texas",48567,662.454,73.31376971080256
0500000US48261,"Kenedy County, Texas",145,1458.562,0.09941298347276291
0500000US48263,"Kent County, Texas",734,902.507,0.8132900908247803
0500000US48265,"Kerr County, Texas",53489,1103.332,48.47951477886982
0500000US48267,"Kimble County, Texas",4389,1250.98,3.5084493756894592
0500000US48269,"King County, Texas",211,910.873,0.23164590453334327
0500000US48271,"Kinney County, Texas",3157,1360.533,2.320414131814517
0500000US48273,"Kleberg County, Texas",30579,881.306,34.69736958559229
0500000US48275,"Knox County, Texas",3307,850.621,3.8877478924221247
0500000US48277,"Lamar County, Texas",50669,907.331,55.844008415892326
0500000US48279,"Lamb County, Texas",12828,1016.181,12.623735338487926
0500000US48281,"Lampasas County, Texas",22715,712.528,31.879448947971166
0500000US48283,"La Salle County, Texas",6839,1486.704,4.600108696821963
0500000US48285,"Lavaca County, Texas",20552,969.709,21.193987062098014
0500000US48287,"Lee County, Texas",17971,629.04,28.568930433676716
0500000US48289,"Leon County, Texas",16263,1073.156,15.154367119039543
0500000US48291,"Liberty County, Texas",103380,1158.353,89.24740558361742
0500000US48293,"Limestone County, Texas",22283,905.43,24.610406105386392
0500000US48295,"Lipscomb County, Texas",2918,932.214,3.1301825546494686
0500000US48297,"Live Oak County, Texas",11620,1039.695,11.176354603994442
0500000US48299,"Llano County, Texas",22424,934.065,24.00689459512989
0500000US48301,"Loving County, Texas",33,668.818,0.049340777311615416
0500000US48303,"Lubbock County, Texas",318884,895.602,356.05548000116124
0500000US48305,"Lynn County, Texas",5752,891.867,6.449392117883048
0500000US48307,"McCulloch County, Texas",7514,1065.601,7.051419809103031
0500000US48309,"McLennan County, Texas",266067,1036.69,256.6504933972547
0500000US48311,"McMullen County, Texas",700,1139.799,0.6141433708925872
0500000US48313,"Madison County, Texas",13648,466.065,29.283469044017465
0500000US48315,"Marion County, Texas",9737,380.902,25.563005707504818
0500000US48317,"Martin County, Texas",5218,914.956,5.703006483371878
0500000US48319,"Mason County, Texas",3955,928.836,4.258017561765478
0500000US48321,"Matagorda County, Texas",36329,1093.122,33.234167823902546
0500000US48323,"Maverick County, Texas",58082,1279.476,45.39514613795022
0500000US48325,"Medina County, Texas",53547,1325.361,40.4018225977677
0500000US48327,"Menard County, Texas",1955,902.027,2.16734088890909
0500000US48329,"Midland County, Texas",174801,900.358,194.14610632659455
0500000US48331,"Milam County, Texas",25567,1016.356,25.155555730472393
0500000US48333,"Mills County, Texas",4511,748.225,6.028935146513415
0500000US48335,"Mitchell County, Texas",9018,911.093,9.898001631008032
0500000US48337,"Montague County, Texas",21046,930.906,22.608082878400182
0500000US48339,"Montgomery County, Texas",684432,1042.11,656.7751964763797
0500000US48341,"Moore County, Texas",21373,899.698,23.75574915138191
0500000US48343,"Morris County, Texas",12076,251.989,47.92272678569302
0500000US48345,"Motley County, Texas",1183,989.566,1.1954735712423425
0500000US48347,"Nacogdoches County, Texas",65162,946.324,68.85802325630546
0500000US48349,"Navarro County, Texas",54711,1009.702,54.18529427494449
0500000US48351,"Newton County, Texas",12093,933.677,12.952016596745983
0500000US48353,"Nolan County, Texas",14454,911.997,15.84873634452745
0500000US48355,"Nueces County, Texas",352955,839.246,420.5620282968284
0500000US48357,"Ochiltree County, Texas",9786,917.685,10.66378986253453
0500000US48359,"Oldham County, Texas",2249,1500.523,1.498810747985869
0500000US48361,"Orange County, Texas",85307,333.786,255.57393060224214
0500000US48363,"Palo Pinto County, Texas",29295,952.549,30.754323399636135
0500000US48365,"Panola County, Texas",22726,811.355,28.00993399929747
0500000US48367,"Parker County, Texas",165168,903.719,182.76477533392568
0500000US48369,"Parmer County, Texas",9731,880.822,11.047635049987399
0500000US48371,"Pecos County, Texas",14896,4763.835,3.1268925141194015
0500000US48373,"Polk County, Texas",52800,1057.045,49.95056974868619
0500000US48375,"Potter County, Texas",115975,908.39,127.67093429033785
0500000US48377,"Presidio County, Texas",5930,3855.252,1.5381614483307446
0500000US48379,"Rains County, Texas",12775,229.49,55.66691359100614
0500000US48381,"Randall County, Texas",146070,912.711,160.03970588718664
0500000US48383,"Reagan County, Texas",3232,1175.314,2.7499034300620937
0500000US48385,"Real County, Texas",2802,699.159,4.007672074592475
0500000US48387,"Red River County, Texas",11611,1043.896,11.122755523538745
0500000US48389,"Reeves County, Texas",12664,2635.354,4.805426519549177
0500000US48391,"Refugio County, Texas",6707,770.484,8.70491794767964
0500000US48393,"Roberts County, Texas",832,924.058,0.9003763833006153
0500000US48395,"Robertson County, Texas",17167,855.155,20.07472329577679
0500000US48397,"Rockwall County, Texas",123617,127.209,971.763004189955
0500000US48399,"Runnels County, Texas",9874,1051.07,9.394236349624668
0500000US48401,"Rusk County, Texas",52842,924.199,57.17599780999547
0500000US48403,"Sabine County, Texas",10023,491.71,20.38396615891481
0500000US48405,"San Augustine County, Texas",7874,530.659,14.838154068808784
0500000US48407,"San Jacinto County, Texas",28441,569.243,49.962845392916556
0500000US48409,"San Patricio County, Texas",70181,693.321,101.22439678013502
0500000US48411,"San Saba County, Texas",5696,1135.313,5.017118627197962
0500000US48413,"Schleicher County, Texas",2381,1310.642,1.8166669464277811
0500000US48415,"Scurry County, Texas",16488,905.445,18.209830525321802
0500000US48417,"Shackelford County, Texas",3175,914.286,3.472655164795261
0500000US48419,"Shelby County, Texas",24155,795.589,30.361153811829976
0500000US48421,"Sherman County, Texas",2295,922.86,2.48683440608543
0500000US48423,"Smith County, Texas",241740,921.473,262.3408390696201
0500000US48425,"Somervell County, Texas",9691,186.207,52.044230345797956
0500000US48427,"Starr County, Texas",66067,1223.179,54.01253618644532
0500000US48429,"Stephens County, Texas",9351,896.721,10.42799265323328
0500000US48431,"Sterling County, Texas",1468,923.449,1.5896925547593859
0500000US48433,"Stonewall County, Texas",1227,916.313,1.3390620890459919
0500000US48435,"Sutton County, Texas",3277,1453.935,2.2538834267006433
0500000US48437,"Swisher County, Texas",6937,890.16,7.792981037116923
0500000US48439,"Tarrant County, Texas",2167390,865.249,2504.9321062491836
0500000US48441,"Taylor County, Texas",145863,915.536,159.3197864420405
0500000US48443,"Terrell County, Texas",835,2357.958,0.3541199631206323
0500000US48445,"Terry County, Texas",11629,888.851,13.083182670661337
0500000US48447,"Throckmorton County, Texas",1639,912.552,1.7960620326293735
0500000US48449,"Titus County, Texas",31363,406.302,77.19135027639538
0500000US48451,"Tom Green County, Texas",119577,1522.32,78.54918808134953
0500000US48453,"Travis County, Texas",1330015,994.294,1337.6476173043386
0500000US48455,"Trinity County, Texas",14046,693.795,20.24517328605712
0500000US48457,"Tyler County, Texas",20238,924.39,21.893356700094117
0500000US48459,"Upshur County, Texas",42567,582.98,73.01622697176575
0500000US48461,"Upton County, Texas",3191,1241.323,2.5706443850633556
0500000US48463,"Uvalde County, Texas",24881,1551.922,16.032377915900412
0500000US48465,"Val Verde County, Texas",47741,3144.75,15.181174974163287
0500000US48467,"Van Zandt County, Texas",62649,842.572,74.35447653138247
0500000US48469,"Victoria County, Texas",91413,882.087,103.63263487615167
0500000US48471,"Walker County, Texas",80209,784.222,102.27843646314437
0500000US48473,"Waller County, Texas",61552,513.297,119.91498099540811
0500000US48475,"Ward County, Texas",11144,835.603,13.336476771864152
0500000US48477,"Washington County, Texas",36647,604.194,60.65435936139717
0500000US48479,"Webb County, Texas",269294,3361.478,80.11178416160986
0500000US48481,"Wharton County, Texas",41794,1086.142,38.479314859383024
0500000US48483,"Wheeler County, Texas",4862,914.533,5.316374586810974
0500000US48485,"Wichita County, Texas",129996,627.593,207.13424145903477
0500000US48487,"Wilbarger County, Texas",12616,970.946,12.993513542462711
0500000US48489,"Willacy County, Texas",20139,590.613,34.09847057210051
0500000US48491,"Williamson County, Texas",672688,1115.837,602.8550765031093
0500000US48493,"Wilson County, Texas",52781,803.734,65.66973650486355
0500000US48495,"Winkler County, Texas",7454,841.269,8.860423954763577
0500000US48497,"Wise County, Texas",75005,904.395,82.93389503480228
0500000US48499,"Wood County, Texas",46961,645.243,72.78033237090521
0500000US48501,"Yoakum County, Texas",7571,799.715,9.467122662448498
0500000US48503,"Young County, Texas",18029,914.498,19.714641256733202
0500000US48505,"Zapata County, Texas",13841,998.412,13.863014466973553
0500000US48507,"Zavala County, Texas",9412,1297.407,7.254469877224341
0500000US49001,"Beaver County, Utah",7273,2582.912,2.8158140889043066
0500000US49003,"Box Elder County, Utah",61246,5781.304,10.59380375084929
0500000US49005,"Cache County, Utah",140046,1164.687,120.24346455313746
0500000US49007,"Carbon County, Utah",20517,1479.343,13.868994546903592
0500000US49009,"Daggett County, Utah",783,696.515,1.1241681801540526
0500000US49011,"Davis County, Utah",370924,324.716,1142.3028123036745
0500000US49013,"Duchesne County, Utah",20185,3235.523,6.238558650332574
0500000US49015,"Emery County, Utah",10046,4462.635,2.2511363801879383
0500000US49017,"Garfield County, Utah",5219,5179.556,1.0076153245567767
0500000US49019,"Grand County, Utah",9754,3672.858,2.6556975521514854
0500000US49021,"Iron County, Utah",62252,3296.167,18.886179007313647
0500000US49023,"Juab County, Utah",12586,3391.812,3.7107009468685175
0500000US49025,"Kane County, Utah",8170,3994.14,2.045496652596053
0500000US49027,"Millard County, Utah",13315,6785.482,1.9622776981797314
0500000US49029,"Morgan County, Utah",12802,609.197,21.01454865995729
0500000US49031,"Piute County, Utah",1694,758.21,2.234209519790032
0500000US49033,"Rich County, Utah",2631,1028.758,2.557452773149759
0500000US49035,"Salt Lake County, Utah",1196523,752.852,1589.320344503302
0500000US49037,"San Juan County, Utah",14483,7823.765,1.8511547828954473
0500000US49039,"Sanpete County, Utah",29719,1589.816,18.693358225102777
0500000US49041,"Sevier County, Utah",22085,1910.476,11.5599463170435
0500000US49043,"Summit County, Utah",42970,1870.674,22.970330479816365
0500000US49045,"Tooele County, Utah",79347,7040.27,11.270448434506063
0500000US49047,"Uintah County, Utah",37056,4482.881,8.266112796659112
0500000US49049,"Utah County, Utah",705400,2004.46,351.9152290392425
0500000US49051,"Wasatch County, Utah",36642,1176.952,31.132960392607345
0500000US49053,"Washington County, Utah",196431,2427.589,80.91608587779892
0500000US49055,"Wayne County, Utah",2584,2461.094,1.0499395797153623
0500000US49057,"Weber County, Utah",269648,611.048,441.2877548081329
0500000US50001,"Addison County, Vermont",37664,766.331,49.14847500623099
0500000US50003,"Bennington County, Vermont",37269,674.236,55.27589746023648
0500000US50005,"Caledonia County, Vermont",30475,649.213,46.94145064870852
0500000US50007,"Chittenden County, Vermont",169758,536.849,316.21182120111985
0500000US50009,"Essex County, Vermont",5982,662.37,9.031206123465736
0500000US50011,"Franklin County, Vermont",50638,630.961,80.25535651173368
0500000US50013,"Grand Isle County, Vermont",7450,81.77,91.10920875626758
0500000US50015,"Lamoille County, Vermont",26148,461.255,56.68881638139424
0500000US50017,"Orange County, Vermont",29761,687.008,43.31972844566584
0500000US50019,"Orleans County, Vermont",27606,694.552,39.746484064548085
0500000US50021,"Rutland County, Vermont",60425,930.55,64.93471602815539
0500000US50023,"Washington County, Vermont",60017,687.06,87.35336069630019
0500000US50025,"Windham County, Vermont",45923,785.959,58.429256487933856
0500000US50027,"Windsor County, Vermont",57990,969.144,59.83630915529581
0500000US51001,"Accomack County, Virginia",33335,449.32,74.1898869402653
0500000US51003,"Albemarle County, Virginia",114919,720.472,159.5051577299326
0500000US51005,"Alleghany County, Virginia",14859,446.572,33.27346989959066
0500000US51007,"Amelia County, Virginia",13462,355.36,37.882710490769924
0500000US51009,"Amherst County, Virginia",31485,473.962,66.42937619471603
0500000US51011,"Appomattox County, Virginia",16610,334.224,49.69720905739863
0500000US51013,"Arlington County, Virginia",236254,25.997,9087.740893179982
0500000US51015,"Augusta County, Virginia",78033,967.074,80.68979209450363
0500000US51017,"Bath County, Virginia",4100,529.202,7.747514181730228
0500000US51019,"Bedford County, Virginia",80894,760.104,106.42491027543599
0500000US51021,"Bland County, Virginia",6199,357.645,17.332830040962406
0500000US51023,"Botetourt County, Virginia",34004,541.276,62.82192448953954
0500000US51025,"Brunswick County, Virginia",15841,566.24,27.975769991523027
0500000US51027,"Buchanan County, Virginia",19415,502.854,38.60961631010194
0500000US51029,"Buckingham County, Virginia",16976,579.623,29.288002719008734
0500000US51031,"Campbell County, Virginia",55312,503.207,109.91897966443233
0500000US51033,"Caroline County, Virginia",32098,527.363,60.86509671706205
0500000US51035,"Carroll County, Virginia",29157,474.744,61.416258025377886
0500000US51036,"Charles City County, Virginia",6627,182.901,36.2327160595076
0500000US51037,"Charlotte County, Virginia",11422,475.296,24.031340469938733
0500000US51041,"Chesterfield County, Virginia",377869,423.506,892.2400154897451
0500000US51043,"Clarke County, Virginia",15216,175.958,86.47518157742189
0500000US51045,"Craig County, Virginia",4856,328.098,14.800455961328627
0500000US51047,"Culpeper County, Virginia",54397,379.182,143.4588139732371
0500000US51049,"Cumberland County, Virginia",9818,297.474,33.0045651048495
0500000US51051,"Dickenson County, Virginia",13733,330.44,41.55973853044426
0500000US51053,"Dinwiddie County, Virginia",28191,503.886,55.94717852847668
0500000US51057,"Essex County, Virginia",10623,257.354,41.27777302859097
0500000US51059,"Fairfax County, Virginia",1147837,391.02,2935.494348115186
0500000US51061,"Fauquier County, Virginia",74577,647.994,115.08902860211668
0500000US51063,"Floyd County, Virginia",15593,380.923,40.93478209506908
0500000US51065,"Fluvanna County, Virginia",28092,287.117,97.84164643681844
0500000US51067,"Franklin County, Virginia",55130,690.61,79.82797816423162
0500000US51069,"Frederick County, Virginia",95008,413.135,229.96841226233556
0500000US51071,"Giles County, Virginia",16557,357.225,46.34893974385891
0500000US51073,"Gloucester County, Virginia",39526,217.81,181.4700886093384
0500000US51075,"Goochland County, Virginia",26410,282.029,93.64285233078868
0500000US51077,"Grayson County, Virginia",15287,441.785,34.60280453161606
0500000US51079,"Greene County, Virginia",21155,155.947,135.65506229680597
0500000US51081,"Greensville County, Virginia",11275,295.227,38.19095136962405
0500000US51083,"Halifax County, Virginia",33639,817.731,41.13699982023428
0500000US51085,"Hanover County, Virginia",112879,467.573,241.4147095747616
0500000US51087,"Henrico County, Virginia",335744,233.699,1436.6514191331585
0500000US51089,"Henry County, Virginia",49980,382.351,130.71758672005566
0500000US51091,"Highland County, Virginia",2296,415.163,5.5303579557908575
0500000US51093,"Isle of Wight County, Virginia",39974,315.685,126.62622550960609
0500000US51095,"James City County, Virginia",81013,142.298,569.3193158020492
0500000US51097,"King and Queen County, Virginia",6695,315.131,21.24513297644472
0500000US51099,"King George County, Virginia",27896,179.628,155.29872848330996
0500000US51101,"King William County, Virginia",18593,273.91,67.87996057099046
0500000US51103,"Lancaster County, Virginia",10936,133.306,82.03681754759725
0500000US51105,"Lee County, Virginia",21900,435.378,50.30111764949079
0500000US51107,"Loudoun County, Virginia",432998,515.737,839.5713318997862
0500000US51109,"Louisa County, Virginia",39980,495.078,80.75495174497756
0500000US51111,"Lunenburg County, Virginia",12016,431.7,27.834144081538106
0500000US51113,"Madison County, Virginia",14044,320.639,43.80003680151198
0500000US51115,"Mathews County, Virginia",8540,85.911,99.40519840299845
0500000US51117,"Mecklenburg County, Virginia",30516,625.31,48.801394508323874
0500000US51119,"Middlesex County, Virginia",10847,130.33,83.22719251131741
0500000US51121,"Montgomery County, Virginia",99101,386.847,256.17621436898827
0500000US51125,"Nelson County, Virginia",14732,470.745,31.295074828197855
0500000US51127,"New Kent County, Virginia",25105,210.034,119.52826685203348
0500000US51131,"Northampton County, Virginia",12059,211.712,56.95945435308344
0500000US51133,"Northumberland County, Virginia",12188,191.432,63.6675164026913
0500000US51135,"Nottoway County, Virginia",15597,314.39,49.61035656350393
0500000US51137,"Orange County, Virginia",37822,340.515,111.07293364462653
0500000US51139,"Page County, Virginia",23727,310.017,76.5345126235013
0500000US51141,"Patrick County, Virginia",17512,482.954,36.26018212914688
0500000US51143,"Pittsylvania County, Virginia",59856,969.003,61.77070659223965
0500000US51145,"Powhatan County, Virginia",31555,260.202,121.27116624776136
0500000US51147,"Prince Edward County, Virginia",21996,349.946,62.85541197784801
0500000US51149,"Prince George County, Virginia",43146,265.342,162.60524153733672
0500000US51153,"Prince William County, Virginia",488880,335.255,1458.233285111333
0500000US51155,"Pulaski County, Virginia",33687,319.839,105.32486657349479
0500000US51157,"Rappahannock County, Virginia",7427,266.372,27.882059675941914
0500000US51159,"Richmond County, Virginia",9095,191.478,47.49892938092104
0500000US51161,"Roanoke County, Virginia",97023,250.548,387.24316298673307
0500000US51163,"Rockbridge County, Virginia",22531,596.548,37.76896410682795
0500000US51165,"Rockingham County, Virginia",85600,849.794,100.73029463611181
0500000US51167,"Russell County, Virginia",25538,473.524,53.93179648761203
0500000US51169,"Scott County, Virginia",21479,535.827,40.08569930220015
0500000US51171,"Shenandoah County, Virginia",44925,508.079,88.42128881532203
0500000US51173,"Smyth County, Virginia",29420,451.44,65.1692362218678
0500000US51175,"Southampton County, Virginia",17964,599.196,29.980173432399415
0500000US51177,"Spotsylvania County, Virginia",146603,401.968,364.713111491462
0500000US51179,"Stafford County, Virginia",163466,269.205,607.2175479653052
0500000US51181,"Surry County, Virginia",6549,278.949,23.477409849112203
0500000US51183,"Sussex County, Virginia",10765,490.226,21.9592596067936
0500000US51185,"Tazewell County, Virginia",39624,518.791,76.37757786854436
0500000US51187,"Warren County, Virginia",41531,214.572,193.55274686352365
0500000US51191,"Washington County, Virginia",53926,561.193,96.09171889171819
0500000US51193,"Westmoreland County, Virginia",18826,229.326,82.09274133765905
0500000US51195,"Wise County, Virginia",35448,403.44,87.86436644854254
0500000US51197,"Wythe County, Virginia",28188,461.952,61.01932668329177
0500000US51199,"York County, Virginia",71005,104.701,678.1692629487779
0500000US51510,"Alexandria city, Virginia",156976,14.935,10510.612654837629
0500000US51520,"Bristol city, Virginia",16849,12.871,1309.0668945691864
0500000US51530,"Buena Vista city, Virginia",6593,6.438,1024.0757999378689
0500000US51540,"Charlottesville city, Virginia",45437,10.245,4435.0414836505615
0500000US51550,"Chesapeake city, Virginia",252583,338.456,746.2801664027229
0500000US51570,"Colonial Heights city, Virginia",18352,7.519,2440.7500997473066
0500000US51580,"Covington city, Virginia",5680,5.469,1038.5810934357287
0500000US51590,"Danville city, Virginia",42214,42.803,986.2392822932973
0500000US51595,"Emporia city, Virginia",5547,6.904,803.4472769409039
0500000US51600,"Fairfax city, Virginia",25026,6.241,4009.934305399776
0500000US51610,"Falls Church city, Virginia",14710,2.046,7189.638318670577
0500000US51620,"Franklin city, Virginia",8250,8.277,996.737948532077
0500000US51630,"Fredericksburg city, Virginia",28873,10.45,2762.9665071770337
0500000US51640,"Galax city, Virginia",6726,8.236,816.6585721223895
0500000US51650,"Hampton city, Virginia",137557,51.461,2673.0339480383204
0500000US51660,"Harrisonburg city, Virginia",51392,17.336,2964.4670050761424
0500000US51670,"Hopewell city, Virginia",22959,10.354,2217.403901873672
0500000US51678,"Lexington city, Virginia",7525,2.499,3011.204481792717
0500000US51680,"Lynchburg city, Virginia",79497,48.976,1623.1827834041164
0500000US51683,"Manassas city, Virginia",42976,9.843,4366.1485319516405
0500000US51685,"Manassas Park city, Virginia",16798,3.034,5536.585365853659
0500000US51690,"Martinsville city, Virginia",13658,10.956,1246.62285505659
0500000US51700,"Newport News city, Virginia",184216,68.996,2669.9518812684796
0500000US51710,"Norfolk city, Virginia",233596,53.275,4384.720788362271
0500000US51720,"Norton city, Virginia",3577,7.477,478.400427979136
0500000US51730,"Petersburg city, Virginia",33537,22.72,1476.100352112676
0500000US51735,"Poquoson city, Virginia",12639,15.357,823.0123070912288
0500000US51740,"Portsmouth city, Virginia",97190,33.301,2918.530975045794
0500000US51750,"Radford city, Virginia",16726,9.676,1728.6068623398098
0500000US51760,"Richmond city, Virginia",229359,59.925,3827.4342928660826
0500000US51770,"Roanoke city, Virginia",98355,42.521,2313.092354366078
0500000US51775,"Salem city, Virginia",25618,14.515,1764.9328281088528
0500000US51790,"Staunton city, Virginia",25948,19.92,1302.610441767068
0500000US51800,"Suffolk city, Virginia",98796,399.167,247.505430058096
0500000US51810,"Virginia Beach city, Virginia",456349,244.719,1864.7877770013772
0500000US51820,"Waynesboro city, Virginia",22841,14.97,1525.7849031396124
0500000US51830,"Williamsburg city, Virginia",15798,8.938,1767.5095099574849
0500000US51840,"Winchester city, Virginia",27913,9.193,3036.3319917328404
0500000US53001,"Adams County, Washington",20800,1924.989,10.805256549517946
0500000US53003,"Asotin County, Washington",22467,636.075,35.321306449711116
0500000US53005,"Benton County, Washington",212905,1700.128,125.22880630164317
0500000US53007,"Chelan County, Washington",80172,2921.178,27.445092356576698
0500000US53009,"Clallam County, Washington",77813,1738.773,44.75167258750855
0500000US53011,"Clark County, Washington",516959,628.499,822.5295505641218
0500000US53013,"Columbia County, Washington",4014,868.585,4.621309370988446
0500000US53015,"Cowlitz County, Washington",112360,1141.159,98.46130118589959
0500000US53017,"Douglas County, Washington",44366,1819.244,24.38705308358857
0500000US53019,"Ferry County, Washington",7387,2203.241,3.352788006396032
0500000US53021,"Franklin County, Washington",98902,1241.596,79.65715095731623
0500000US53023,"Garfield County, Washington",2353,710.835,3.310191535307068
0500000US53025,"Grant County, Washington",101799,2679.547,37.99112312640905
0500000US53027,"Grays Harbor County, Washington",77053,1901.463,40.523007810301856
0500000US53029,"Island County, Washington",86836,208.474,416.53155789211127
0500000US53031,"Jefferson County, Washington",33577,1803.728,18.615334462845837
0500000US53033,"King County, Washington",2287171,2115.736,1081.0285404228127
0500000US53035,"Kitsap County, Washington",277881,395.111,703.2985667318804
0500000US53037,"Kittitas County, Washington",47172,2297.272,20.533920232345146
0500000US53039,"Klickitat County, Washington",23411,1871.636,12.508308239422623
0500000US53041,"Lewis County, Washington",85154,2402.782,35.43975275326684
0500000US53043,"Lincoln County, Washington",11489,2310.599,4.972303718646117
0500000US53045,"Mason County, Washington",67982,959.553,70.84757173392194
0500000US53047,"Okanogan County, Washington",43425,5266.193,8.245994782188955
0500000US53049,"Pacific County, Washington",23994,933.373,25.706764605361414
0500000US53051,"Pend Oreille County, Washington",14050,1400.245,10.033958343004262
0500000US53053,"Pierce County, Washington",930319,1667.979,557.7522258973285
0500000US53055,"San Juan County, Washington",18478,173.914,106.247915636464
0500000US53057,"Skagit County, Washington",131328,1730.231,75.90200383648195
0500000US53059,"Skamania County, Washington",12402,1658.268,7.478887610446562
0500000US53061,"Snohomish County, Washington",844430,2086.515,404.70832943928036
0500000US53063,"Spokane County, Washington",549056,1764.224,311.2167162446492
0500000US53065,"Stevens County, Washington",48067,2477.103,19.404522137351574
0500000US53067,"Thurston County, Washington",299067,722.501,413.9329910962061
0500000US53069,"Wahkiakum County, Washington",4658,262.928,17.715876589788838
0500000US53071,"Walla Walla County, Washington",62161,1270.033,48.9443975077813
0500000US53073,"Whatcom County, Washington",230503,2107.949,109.34941974402606
0500000US53075,"Whitman County, Washington",47003,2159.262,21.768085577387087
0500000US53077,"Yakima County, Washington",257152,4294.512,59.87921328430332
