GEO_ID,County_Area,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races
0500000US48067,"Cass County, Texas",5.4,74.4,16.2,0.2,0.7,2.6
0500000US48069,"Castro County, Texas",65.6,29.7,1.2,0.8,0.9,1.8
0500000US48071,"Chambers County, Texas",26.5,61.5,7.5,0.2,1.5,2.7
0500000US48073,"Cherokee County, Texas",23.9,58.8,12.8,0.1,0.4,3.5
0500000US48075,"Childress County, Texas",31.9,54.9,6.7,1.5,0.2,4.8
0500000US48077,"Clay County, Texas",7.1,86.9,1.0,0.6,0.8,3.5
0500000US48079,"Cochran County, Texas",60.2,33.0,4.9,0.2,0.0,1.6
0500000US48081,"Coke County, Texas",21.1,75.2,1.2,0.0,0.2,2.3
0500000US48083,"Coleman County, Texas",16.6,76.4,4.4,0.0,0.6,1.8
0500000US48085,"Collin County, Texas",16.1,49.6,10.8,0.2,18.7,4.0
0500000US48087,"Collingsworth County, Texas",32.6,54.6,4.4,0.4,0.0,6.2
0500000US48089,"Colorado County, Texas",30.5,53.2,9.7,0.1,0.7,5.3
0500000US48091,"Comal County, Texas",28.4,64.0,2.4,0.1,1.4,3.2
0500000US48093,"Comanche County, Texas",29.5,66.2,0.4,0.2,0.3,3.2
0500000US48095,"Concho County, Texas",31.9,59.5,4.7,0.0,1.7,2.0
0500000US48097,"Cooke County, Texas",20.9,71.3,3.2,0.3,0.7,3.5
0500000US48099,"Coryell County, Texas",20.7,54.4,13.0,0.3,2.0,8.6
0500000US48101,"Cottle County, Texas",42.0,46.7,2.3,0.0,0.0,7.9
0500000US48103,"Crane County, Texas",68.9,25.6,1.9,0.2,1.6,1.6
0500000US48105,"Crockett County, Texas",66.8,32.8,0.2,0.0,0.0,0.1
0500000US48107,"Crosby County, Texas",56.3,38.4,2.8,0.0,0.7,1.8
0500000US48109,"Culberson County, Texas",78.0,17.4,0.2,2.9,1.2,0.2
0500000US48111,"Dallam County, Texas",54.3,40.8,0.2,0.0,0.0,3.4
0500000US48113,"Dallas County, Texas",41.3,26.4,22.1,0.1,7.0,2.7
0500000US48115,"Dawson County, Texas",55.8,35.2,6.5,0.1,0.5,1.9
0500000US48117,"Deaf Smith County, Texas",76.4,21.0,0.8,0.4,0.0,1.3
0500000US48119,"Delta County, Texas",9.2,77.9,8.1,0.2,0.4,3.7
0500000US48121,"Denton County, Texas",20.5,52.4,10.7,0.1,11.0,4.5
0500000US48123,"DeWitt County, Texas",35.7,52.7,6.0,0.2,0.7,4.4
0500000US48125,"Dickens County, Texas",32.8,62.9,1.4,0.0,1.5,1.0
0500000US48127,"Dimmit County, Texas",87.1,8.2,1.1,2.8,0.5,0.2
0500000US48129,"Donley County, Texas",12.6,77.4,5.2,0.2,2.5,1.6
0500000US48131,"Duval County, Texas",81.6,15.6,0.7,0.0,1.2,0.8
0500000US48133,"Eastland County, Texas",17.3,76.9,2.2,0.3,0.5,2.7
0500000US48135,"Ector County, Texas",63.5,28.7,4.2,0.1,1.1,2.1
0500000US48137,"Edwards County, Texas",43.0,53.3,2.1,0.2,0.0,1.5
0500000US48139,"Ellis County, Texas",28.2,52.7,14.4,0.1,0.8,3.2
0500000US48141,"El Paso County, Texas",82.7,11.0,3.0,0.2,1.2,1.5
0500000US48143,"Erath County, Texas",22.3,72.2,1.8,0.3,1.0,2.3
0500000US48145,"Falls County, Texas",25.0,49.6,18.4,0.0,1.7,5.4
0500000US48147,"Fannin County, Texas",13.1,75.2,5.9,0.3,0.5,4.1
0500000US48149,"Fayette County, Texas",22.1,69.5,5.6,0.1,0.3,2.3
0500000US48151,"Fisher County, Texas",28.0,64.2,3.4,0.1,0.2,3.6
0500000US48153,"Floyd County, Texas",58.1,36.8,2.0,0.3,0.2,2.6
0500000US48155,"Foard County, Texas",11.9,82.5,0.3,0.0,0.3,4.9
0500000US48157,"Fort Bend County, Texas",24.7,28.7,20.6,0.1,21.9,3.5
0500000US48159,"Franklin County, Texas",14.7,77.0,5.4,0.2,0.3,2.4
0500000US48161,"Freestone County, Texas",17.2,63.2,14.5,0.2,0.1,4.7
0500000US48163,"Frio County, Texas",77.8,14.6,5.1,0.1,1.4,0.7
0500000US48165,"Gaines County, Texas",40.3,56.4,2.1,0.0,0.6,0.6
0500000US48167,"Galveston County, Texas",26.4,54.0,11.9,0.2,3.4,3.7
0500000US48169,"Garza County, Texas",49.5,37.0,9.9,0.3,0.1,3.2
0500000US48171,"Gillespie County, Texas",22.9,73.6,0.1,0.1,0.4,2.4
0500000US48173,"Glasscock County, Texas",27.0,66.2,0.0,0.0,0.0,6.8
0500000US48175,"Goliad County, Texas",32.3,60.4,4.8,0.4,0.0,2.0
0500000US48177,"Gonzales County, Texas",51.1,40.6,5.8,0.1,0.4,1.2
0500000US48179,"Gray County, Texas",31.4,59.4,4.5,0.7,0.9,2.1
0500000US48181,"Grayson County, Texas",16.3,71.1,5.1,0.4,1.5,4.9
0500000US48183,"Gregg County, Texas",20.2,54.7,17.6,0.3,1.3,5.7
0500000US48185,"Grimes County, Texas",25.5,56.8,11.3,0.4,0.4,4.0
0500000US48187,"Guadalupe County, Texas",39.0,47.0,7.1,0.1,1.5,4.4
0500000US48189,"Hale County, Texas",61.3,31.4,4.5,0.1,0.5,1.8
0500000US48191,"Hall County, Texas",35.5,53.6,4.1,1.1,0.4,5.2
0500000US48193,"Hamilton County, Texas",14.2,81.5,2.0,0.2,0.0,1.9
0500000US48195,"Hansford County, Texas",50.2,47.0,0.1,0.6,0.3,1.6
0500000US48197,"Hardeman County, Texas",25.6,62.2,3.4,0.7,1.4,6.8
0500000US48199,"Hardin County, Texas",6.8,82.4,5.6,0.0,0.5,4.5
0500000US48201,"Harris County, Texas",44.0,26.6,18.6,0.1,7.3,3.0
0500000US48203,"Harrison County, Texas",14.8,60.5,20.3,0.1,0.5,3.5
0500000US48205,"Hartley County, Texas",31.2,56.5,6.0,0.2,0.2,5.7
0500000US48207,"Haskell County, Texas",26.4,65.4,5.9,0.2,0.2,1.9
0500000US48209,"Hays County, Texas",39.4,50.5,3.8,0.1,2.0,3.2
0500000US48211,"Hemphill County, Texas",32.6,62.2,2.4,0.6,0.0,2.2
0500000US48213,"Henderson County, Texas",14.8,73.9,5.1,0.2,0.8,4.9
0500000US48215,"Hidalgo County, Texas",91.9,6.0,0.6,0.1,1.0,0.3
0500000US48217,"Hill County, Texas",23.1,67.6,5.0,0.1,0.5,3.5
0500000US48219,"Hockley County, Texas",50.2,43.9,2.8,0.2,0.1,2.8
0500000US48221,"Hood County, Texas",13.8,80.8,1.1,0.3,0.7,3.0
0500000US48223,"Hopkins County, Texas",18.7,70.5,7.0,0.4,0.9,2.1
0500000US48225,"Houston County, Texas",14.5,58.0,20.9,0.6,0.4,5.6
0500000US48227,"Howard County, Texas",47.7,43.1,4.5,0.3,1.0,3.1
0500000US48229,"Hudspeth County, Texas",66.7,27.5,1.4,0.0,0.0,4.4
0500000US48231,"Hunt County, Texas",21.5,65.0,7.8,0.3,1.4,3.7
0500000US48233,"Hutchinson County, Texas",24.8,67.6,2.2,1.0,0.6,3.1
0500000US48235,"Irion County, Texas",27.5,68.3,0.1,2.8,0.0,1.2
0500000US48237,"Jack County, Texas",18.7,74.7,2.9,0.0,0.5,3.0
0500000US48239,"Jackson County, Texas",33.4,56.9,6.6,0.1,1.4,1.5
0500000US48241,"Jasper County, Texas",7.0,73.1,15.3,0.1,0.4,4.0
0500000US48243,"Jeff Davis County, Texas",30.1,65.5,0.0,0.0,0.0,4.4
0500000US48245,"Jefferson County, Texas",24.1,36.3,32.7,0.1,3.8,2.6
0500000US48247,"Jim Hogg County, Texas",91.4,8.0,0.3,0.0,0.2,0.0
0500000US48249,"Jim Wells County, Texas",79.5,18.4,0.8,0.2,0.5,0.5
0500000US48251,"Johnson County, Texas",25.3,64.6,5.1,0.2,1.1,3.3
0500000US48253,"Jones County, Texas",28.6,55.7,10.0,0.3,0.6,4.5
0500000US48255,"Karnes County, Texas",53.4,34.7,9.3,0.1,0.3,2.2
0500000US48257,"Kaufman County, Texas",27.4,48.8,18.4,0.1,1.8,3.3
0500000US48259,"Kendall County, Texas",24.4,69.2,0.9,0.1,1.6,3.1
0500000US48261,"Kenedy County, Texas",88.3,9.0,0.7,0.7,0.7,0.7
0500000US48263,"Kent County, Texas",16.1,79.0,1.0,0.0,0.0,4.0
0500000US48265,"Kerr County, Texas",26.8,67.1,1.5,0.1,1.1,2.9
0500000US48267,"Kimble County, Texas",26.5,70.0,1.1,1.0,0.0,1.5
0500000US48269,"King County, Texas",16.6,69.2,0.0,0.0,0.0,14.2
0500000US48271,"Kinney County, Texas",57.5,39.8,0.1,1.2,0.0,1.6
0500000US48273,"Kleberg County, Texas",71.4,20.8,3.6,0.2,1.3,2.4
0500000US48275,"Knox County, Texas",33.5,57.0,3.7,0.2,0.3,5.1
0500000US48277,"Lamar County, Texas",9.6,71.3,12.0,0.6,0.9,5.0
0500000US48279,"Lamb County, Texas",58.3,36.0,3.3,0.0,0.7,1.4
0500000US48281,"Lampasas County, Texas",20.5,69.5,4.0,0.0,1.1,4.7
0500000US48283,"La Salle County, Texas",71.8,19.5,5.2,0.4,0.1,1.1
0500000US48285,"Lavaca County, Texas",20.1,71.5,3.6,0.0,0.3,4.3
0500000US48287,"Lee County, Texas",26.6,59.9,9.6,0.3,0.2,3.2
0500000US48289,"Leon County, Texas",16.7,70.9,7.2,0.1,0.1,4.9
0500000US48291,"Liberty County, Texas",39.6,48.7,7.5,0.1,0.6,3.4
0500000US48293,"Limestone County, Texas",23.5,54.7,16.9,0.0,1.0,3.7
0500000US48295,"Lipscomb County, Texas",38.6,56.1,0.0,0.2,0.0,4.2
0500000US48297,"Live Oak County, Texas",42.3,47.2,1.9,0.0,0.7,7.3
0500000US48299,"Llano County, Texas",13.4,82.1,0.3,0.2,0.6,2.6
0500000US48301,"Loving County, Texas",0.0,93.9,0.0,0.0,6.1,0.0
0500000US48303,"Lubbock County, Texas",36.2,51.5,6.7,0.1,2.4,2.7
0500000US48305,"Lynn County, Texas",41.2,54.5,1.7,0.1,0.5,1.9
0500000US48307,"McCulloch County, Texas",30.5,64.0,0.9,0.1,0.1,4.4
0500000US48309,"McLennan County, Texas",27.0,54.1,13.5,0.1,1.7,3.3
0500000US48311,"McMullen County, Texas",62.1,37.3,0.0,0.4,0.0,0.1
0500000US48313,"Madison County, Texas",26.2,52.3,15.3,0.1,1.1,4.8
0500000US48315,"Marion County, Texas",4.8,69.5,21.9,0.4,0.2,3.1
0500000US48317,"Martin County, Texas",47.7,45.1,2.8,0.0,0.1,2.7
0500000US48319,"Mason County, Texas",18.9,79.8,0.1,0.0,0.2,1.0
0500000US48321,"Matagorda County, Texas",43.7,41.4,9.7,0.1,1.6,2.6
0500000US48323,"Maverick County, Texas",94.8,2.9,0.2,1.5,0.5,0.2
0500000US48325,"Medina County, Texas",51.5,41.7,2.9,0.1,0.8,2.4
0500000US48327,"Menard County, Texas",25.7,70.3,0.4,0.0,0.0,3.5
0500000US48329,"Midland County, Texas",46.0,42.3,6.4,0.1,2.4,2.3
0500000US48331,"Milam County, Texas",26.0,61.6,8.1,0.1,0.5,3.7
0500000US48333,"Mills County, Texas",21.0,73.1,0.7,0.0,0.7,4.1
0500000US48335,"Mitchell County, Texas",38.8,46.8,8.2,0.3,1.0,4.8
0500000US48337,"Montague County, Texas",12.3,83.6,0.1,0.5,0.2,3.4
0500000US48339,"Montgomery County, Texas",27.9,58.7,6.1,0.1,3.3,3.5
0500000US48341,"Moore County, Texas",61.0,28.2,4.8,0.3,2.1,3.5
0500000US48343,"Morris County, Texas",11.2,61.9,22.3,0.4,1.1,2.6
0500000US48345,"Motley County, Texas",10.1,78.7,5.3,0.1,0.0,5.8
0500000US48347,"Nacogdoches County, Texas",21.6,57.1,16.5,0.2,0.9,3.4
0500000US48349,"Navarro County, Texas",32.1,50.5,9.1,0.2,0.8,6.5
0500000US48351,"Newton County, Texas",3.6,74.2,17.3,0.1,0.7,3.8
0500000US48353,"Nolan County, Texas",37.4,53.8,2.7,0.7,0.1,5.1
0500000US48355,"Nueces County, Texas",62.5,29.3,3.5,0.1,2.3,1.9
0500000US48357,"Ochiltree County, Texas",56.8,39.3,0.0,0.8,0.3,2.2
0500000US48359,"Oldham County, Texas",27.8,62.3,8.7,0.0,0.3,0.8
0500000US48361,"Orange County, Texas",9.6,76.8,7.6,0.1,1.1,4.2
0500000US48363,"Palo Pinto County, Texas",20.6,73.0,2.3,0.1,0.7,2.9
0500000US48365,"Panola County, Texas",10.4,71.1,11.2,0.0,0.5,6.3
0500000US48367,"Parker County, Texas",14.7,79.1,1.3,0.2,0.9,3.6
0500000US48369,"Parmer County, Texas",66.7,30.4,0.3,0.0,0.0,2.4
0500000US48371,"Pecos County, Texas",71.3,22.1,3.4,0.1,2.6,0.5
0500000US48373,"Polk County, Texas",15.3,70.9,7.7,0.9,0.6,4.5
0500000US48375,"Potter County, Texas",39.3,42.2,10.2,0.2,4.7,3.1
0500000US48377,"Presidio County, Texas",79.5,18.2,0.0,0.3,0.0,1.9
0500000US48379,"Rains County, Texas",10.3,81.8,2.5,0.5,1.0,3.7
0500000US48381,"Randall County, Texas",24.6,66.5,3.1,0.2,1.7,3.3
0500000US48383,"Reagan County, Texas",68.7,22.1,5.4,0.0,1.4,2.3
0500000US48385,"Real County, Texas",18.9,79.1,0.7,0.0,0.0,1.3
0500000US48387,"Red River County, Texas",7.5,72.8,16.3,1.0,0.3,1.8
0500000US48389,"Reeves County, Texas",85.3,11.6,1.7,0.1,0.2,0.3
0500000US48391,"Refugio County, Texas",50.4,40.6,6.2,0.1,0.0,2.2
0500000US48393,"Roberts County, Texas",6.6,89.1,0.4,0.0,0.0,4.0
0500000US48395,"Robertson County, Texas",22.2,54.8,17.2,0.1,0.6,5.1
0500000US48397,"Rockwall County, Texas",20.8,63.0,9.1,0.1,3.5,3.0
0500000US48399,"Runnels County, Texas",34.9,60.0,2.9,0.0,0.1,2.1
0500000US48401,"Rusk County, Texas",19.1,61.4,13.2,0.1,0.4,5.7
0500000US48403,"Sabine County, Texas",1.6,84.5,6.8,0.0,0.7,5.0
0500000US48405,"San Augustine County, Texas",8.3,68.1,21.4,0.4,0.0,1.7
0500000US48407,"San Jacinto County, Texas",19.2,68.8,8.7,0.1,0.3,2.9
0500000US48409,"San Patricio County, Texas",56.5,37.9,1.5,0.1,1.1,2.2
0500000US48411,"San Saba County, Texas",30.7,62.6,2.5,0.2,0.2,3.7
0500000US48413,"Schleicher County, Texas",53.2,41.8,0.5,0.0,0.0,4.0
0500000US48415,"Scurry County, Texas",43.3,49.0,3.3,0.7,0.8,2.1
0500000US48417,"Shackelford County, Texas",12.9,81.2,0.9,0.1,0.0,4.7
0500000US48419,"Shelby County, Texas",19.9,59.7,15.1,0.7,0.0,3.7
0500000US48421,"Sherman County, Texas",46.6,52.1,0.1,0.0,0.5,0.6
0500000US48423,"Smith County, Texas",20.9,57.5,16.3,0.1,1.7,3.2
0500000US48425,"Somervell County, Texas",18.2,76.9,1.3,0.2,0.0,3.0
0500000US48427,"Starr County, Texas",97.2,2.3,0.4,0.0,0.1,0.1
0500000US48429,"Stephens County, Texas",25.1,68.2,3.0,0.0,1.0,2.3
0500000US48431,"Sterling County, Texas",35.7,62.8,0.1,0.3,0.1,1.0
0500000US48433,"Stonewall County, Texas",20.0,78.2,0.4,0.0,0.0,1.4
0500000US48435,"Sutton County, Texas",63.4,31.9,0.1,0.3,0.0,1.8
0500000US48437,"Swisher County, Texas",46.3,41.5,7.7,0.6,0.0,2.8
0500000US48439,"Tarrant County, Texas",30.3,42.0,17.3,0.1,6.1,3.6
0500000US48441,"Taylor County, Texas",25.1,61.0,7.7,0.1,2.2,3.3
0500000US48443,"Terrell County, Texas",40.1,50.8,0.0,0.0,0.0,9.1
0500000US48445,"Terry County, Texas",56.9,37.7,2.9,0.4,0.2,1.9
0500000US48447,"Throckmorton County, Texas",10.3,84.4,0.0,0.0,0.6,4.8
0500000US48449,"Titus County, Texas",45.0,42.4,10.2,0.3,0.0,2.0
0500000US48451,"Tom Green County, Texas",40.6,51.4,3.6,0.1,1.3,2.5
0500000US48453,"Travis County, Texas",32.6,46.9,7.8,0.1,7.8,4.2
0500000US48455,"Trinity County, Texas",11.2,76.9,7.9,0.0,0.2,3.8
0500000US48457,"Tyler County, Texas",8.4,76.4,10.7,0.1,0.4,3.8
0500000US48459,"Upshur County, Texas",10.4,77.2,7.2,0.1,0.6,4.4
0500000US48461,"Upton County, Texas",54.7,42.6,1.2,0.2,0.4,0.9
0500000US48463,"Uvalde County, Texas",70.9,25.6,0.3,0.3,1.1,1.5
0500000US48465,"Val Verde County, Texas",81.2,15.4,1.2,0.1,0.6,1.4
0500000US48467,"Van Zandt County, Texas",13.4,80.2,2.3,0.3,0.5,2.9
0500000US48469,"Victoria County, Texas",48.1,42.4,5.5,0.1,1.2,2.2
0500000US48471,"Walker County, Texas",21.8,53.0,19.6,0.2,1.0,3.8
0500000US48473,"Waller County, Texas",33.5,38.1,23.4,0.1,2.0,2.6
0500000US48475,"Ward County, Texas",56.2,36.4,5.0,0.3,0.8,1.3
0500000US48477,"Washington County, Texas",18.5,61.4,14.2,0.3,1.4,3.9
0500000US48479,"Webb County, Texas",95.0,3.6,0.4,0.0,0.5,0.2
0500000US48481,"Wharton County, Texas",42.0,43.3,10.9,0.2,0.5,2.9
0500000US48483,"Wheeler County, Texas",25.4,68.5,1.4,0.4,1.0,3.1
0500000US48485,"Wichita County, Texas",20.7,62.5,10.2,0.3,2.3,3.7
0500000US48487,"Wilbarger County, Texas",30.2,54.5,5.8,0.1,3.1,6.0
0500000US48489,"Willacy County, Texas",87.3,9.8,1.5,0.0,0.2,1.3
0500000US48491,"Williamson County, Texas",24.7,53.3,6.7,0.1,9.9,4.5
0500000US48493,"Wilson County, Texas",39.9,54.8,2.0,0.1,0.6,1.8
0500000US48495,"Winkler County, Texas",62.5,31.6,3.9,0.0,0.6,0.6
0500000US48497,"Wise County, Texas",21.1,72.9,1.6,0.3,0.7,3.1
0500000US48499,"Wood County, Texas",11.6,80.6,3.7,0.0,0.5,3.1
0500000US48501,"Yoakum County, Texas",65.6,31.0,0.1,0.0,0.9,2.3
0500000US48503,"Young County, Texas",20.5,75.1,0.6,0.2,1.0,2.5
0500000US48505,"Zapata County, Texas",93.9,4.8,0.1,0.0,0.6,0.5
0500000US48507,"Zavala County, Texas",92.6,6.0,0.8,0.0,0.5,0.0
0500000US49001,"Beaver County, Utah",15.0,83.6,0.3,0.1,0.0,0.7
0500000US49003,"Box Elder County, Utah",10.2,85.4,0.3,0.4,0.6,2.6
0500000US49005,"Cache County, Utah",11.7,81.3,0.8,0.1,1.7,3.8
0500000US49007,"Carbon County, Utah",13.3,81.9,0.6,0.4,0.2,2.9
0500000US49009,"Daggett County, Utah",2.8,90.8,0.0,3.4,0.0,2.7
0500000US49011,"Davis County, Utah",11.7,79.9,1.1,0.3,1.9,3.7
0500000US49013,"Duchesne County, Utah",7.5,84.8,0.1,3.3,0.5,3.0
0500000US49015,"Emery County, Utah",7.5,88.9,0.1,0.7,0.0,2.7
0500000US49017,"Garfield County, Utah",7.3,89.7,0.1,0.4,0.0,2.1
0500000US49019,"Grand County, Utah",13.0,77.6,0.0,3.2,2.2,2.6
0500000US49021,"Iron County, Utah",10.5,83.0,0.7,1.2,1.2,2.8
0500000US49023,"Juab County, Utah",5.5,90.7,0.7,0.9,0.0,2.3
0500000US49025,"Kane County, Utah",5.0,87.4,0.2,2.2,0.1,4.1
0500000US49027,"Millard County, Utah",13.6,81.4,0.1,1.1,2.1,1.4
0500000US49029,"Morgan County, Utah",2.9,92.1,0.1,0.1,0.1,2.4
0500000US49031,"Piute County, Utah",7.6,90.6,0.1,0.0,0.0,1.8
0500000US49033,"Rich County, Utah",5.4,91.8,0.0,0.8,0.0,1.8
0500000US49035,"Salt Lake County, Utah",20.6,66.6,1.7,0.5,4.2,4.5
0500000US49037,"San Juan County, Utah",5.8,44.8,0.1,44.7,0.3,3.2
0500000US49039,"Sanpete County, Utah",10.7,83.7,0.9,0.5,0.8,2.2
0500000US49041,"Sevier County, Utah",5.3,90.9,0.1,0.4,0.3,2.5
0500000US49043,"Summit County, Utah",11.4,82.9,0.3,0.1,1.8,3.1
0500000US49045,"Tooele County, Utah",15.0,77.8,1.0,0.4,0.7,3.5
0500000US49047,"Uintah County, Utah",8.8,80.0,0.5,3.8,0.8,5.8
0500000US49049,"Utah County, Utah",14.5,77.6,0.7,0.2,1.5,4.3
0500000US49051,"Wasatch County, Utah",14.7,80.6,0.2,0.0,1.0,2.7
0500000US49053,"Washington County, Utah",12.1,81.3,0.4,0.5,1.1,3.6
0500000US49055,"Wayne County, Utah",3.0,90.7,0.3,0.0,0.0,5.9
0500000US49057,"Weber County, Utah",19.2,74.0,1.1,0.3,1.5,3.4
0500000US50001,"Addison County, Vermont",3.2,89.6,0.9,0.0,1.8,4.0
0500000US50003,"Bennington County, Vermont",2.8,90.8,1.1,0.1,0.9,3.9
0500000US50005,"Caledonia County, Vermont",2.2,91.9,0.7,0.2,0.4,3.7
0500000US50007,"Chittenden County, Vermont",2.9,85.5,2.3,0.1,4.4,4.6
0500000US50009,"Essex County, Vermont",1.6,92.6,0.1,0.7,1.0,4.0
0500000US50011,"Franklin County, Vermont",2.0,91.9,0.2,0.3,0.7,4.5
0500000US50013,"Grand Isle County, Vermont",2.2,90.2,0.3,1.3,0.3,5.0
0500000US50015,"Lamoille County, Vermont",2.5,91.6,0.9,0.2,0.9,3.2
0500000US50017,"Orange County, Vermont",1.8,92.8,0.3,0.1,0.6,3.9
0500000US50019,"Orleans County, Vermont",1.9,92.7,0.9,0.4,0.6,3.3
0500000US50021,"Rutland County, Vermont",2.2,92.7,0.6,0.0,0.6,3.8
0500000US50023,"Washington County, Vermont",2.8,91.1,0.8,0.0,0.8,3.9
0500000US50025,"Windham County, Vermont",3.1,90.1,0.8,0.0,1.2,4.3
0500000US50027,"Windsor County, Vermont",2.3,92.1,0.5,0.1,1.0,3.9
0500000US51001,"Accomack County, Virginia",10.9,58.1,27.1,0.1,0.7,2.8
0500000US51003,"Albemarle County, Virginia",7.5,73.4,9.0,0.1,5.8,3.8
0500000US51005,"Alleghany County, Virginia",1.6,91.0,5.2,0.1,0.4,1.6
0500000US51007,"Amelia County, Virginia",3.9,72.1,19.5,0.0,0.2,4.1
0500000US51009,"Amherst County, Virginia",2.9,73.7,16.9,0.2,0.7,4.4
0500000US51011,"Appomattox County, Virginia",2.4,76.3,15.9,0.0,0.4,3.5
0500000US51013,"Arlington County, Virginia",15.9,58.0,9.3,0.1,10.5,5.5
0500000US51015,"Augusta County, Virginia",4.0,88.0,4.3,0.1,0.4,2.9
0500000US51017,"Bath County, Virginia",3.0,91.9,3.4,0.0,0.2,1.1
0500000US51019,"Bedford County, Virginia",2.8,85.0,6.3,0.2,1.3,3.4
0500000US51021,"Bland County, Virginia",1.2,92.9,3.9,0.0,0.1,1.8
0500000US51023,"Botetourt County, Virginia",2.5,90.4,2.6,0.1,0.7,3.1
0500000US51025,"Brunswick County, Virginia",2.9,41.3,51.5,0.3,0.5,3.5
0500000US51027,"Buchanan County, Virginia",1.1,93.2,3.8,0.0,0.8,1.0
0500000US51029,"Buckingham County, Virginia",2.6,60.9,30.6,0.1,0.4,5.1
0500000US51031,"Campbell County, Virginia",3.5,76.8,14.2,0.0,1.0,3.9
0500000US51033,"Caroline County, Virginia",7.7,61.2,23.7,0.3,1.0,5.0
0500000US51035,"Carroll County, Virginia",4.1,93.2,0.2,0.0,0.3,2.1
0500000US51036,"Charles City County, Virginia",2.1,44.6,40.5,5.5,1.1,5.7
0500000US51037,"Charlotte County, Virginia",2.6,68.2,24.7,0.0,0.2,4.0
0500000US51041,"Chesterfield County, Virginia",11.9,56.4,22.8,0.0,3.6,4.4
0500000US51043,"Clarke County, Virginia",7.8,82.0,5.4,0.3,0.9,2.8
0500000US51045,"Craig County, Virginia",1.5,95.5,0.1,0.0,0.0,1.2
0500000US51047,"Culpeper County, Virginia",15.6,64.3,12.5,0.3,1.1,5.5
0500000US51049,"Cumberland County, Virginia",2.0,64.1,29.4,0.1,0.0,4.2
0500000US51051,"Dickenson County, Virginia",0.7,97.4,1.0,0.2,0.1,0.5
0500000US51053,"Dinwiddie County, Virginia",4.4,62.2,29.8,0.0,0.6,2.2
0500000US51057,"Essex County, Virginia",4.6,53.2,36.8,0.1,1.0,3.4
0500000US51059,"Fairfax County, Virginia",17.6,46.8,9.4,0.1,19.9,5.4
0500000US51061,"Fauquier County, Virginia",12.4,74.8,6.3,0.1,1.7,4.2
0500000US51063,"Floyd County, Virginia",3.0,92.2,2.5,0.0,0.4,1.7
0500000US51065,"Fluvanna County, Virginia",4.6,75.0,11.8,0.1,0.9,6.4
0500000US51067,"Franklin County, Virginia",3.7,85.6,6.8,0.2,0.6,3.0
0500000US51069,"Frederick County, Virginia",12.5,77.4,4.4,0.1,1.9,3.1
0500000US51071,"Giles County, Virginia",1.8,93.7,2.7,0.0,0.5,1.2
0500000US51073,"Gloucester County, Virginia",4.3,82.5,8.1,0.1,0.8,4.1
0500000US51075,"Goochland County, Virginia",3.8,77.6,13.7,0.1,1.9,2.9
0500000US51077,"Grayson County, Virginia",4.2,87.2,5.5,0.0,1.0,1.7
0500000US51079,"Greene County, Virginia",7.5,78.8,7.4,0.0,2.2,3.0
0500000US51081,"Greensville County, Virginia",2.9,35.2,55.9,0.0,0.2,5.4
0500000US51083,"Halifax County, Virginia",2.6,59.4,34.3,0.1,0.6,2.4
0500000US51085,"Hanover County, Virginia",4.0,80.7,8.3,0.1,2.1,4.2
0500000US51087,"Henrico County, Virginia",6.9,49.5,29.1,0.1,9.4,4.4
0500000US51089,"Henry County, Virginia",7.0,67.7,22.1,0.1,0.5,2.4
0500000US51091,"Highland County, Virginia",0.0,94.9,0.0,0.0,2.4,2.7
0500000US51093,"Isle of Wight County, Virginia",4.1,68.8,21.3,0.2,1.3,3.7
0500000US51095,"James City County, Virginia",7.2,71.7,12.4,0.0,2.5,5.5
0500000US51097,"King and Queen County, Virginia",3.3,66.2,21.9,0.7,0.1,7.1
0500000US51099,"King George County, Virginia",6.9,68.8,14.9,0.0,1.3,6.5
0500000US51101,"King William County, Virginia",3.3,76.4,15.0,1.1,0.6,3.3
0500000US51103,"Lancaster County, Virginia",1.8,67.4,25.5,0.0,0.6,4.1
0500000US51105,"Lee County, Virginia",2.4,91.6,4.2,0.2,0.2,1.3
0500000US51107,"Loudoun County, Virginia",14.3,51.0,7.5,0.1,21.7,4.6
0500000US51109,"Louisa County, Virginia",4.1,76.1,11.5,0.3,0.6,6.4
0500000US51111,"Lunenburg County, Virginia",6.1,57.4,32.4,0.0,0.2,3.8
0500000US51113,"Madison County, Virginia",3.9,83.8,8.9,0.0,0.3,3.0
0500000US51115,"Mathews County, Virginia",2.7,84.6,9.7,0.1,0.0,1.8
0500000US51117,"Mecklenburg County, Virginia",3.2,60.3,32.4,0.1,1.0,2.9
0500000US51119,"Middlesex County, Virginia",3.2,77.6,15.8,0.0,0.4,2.8
0500000US51121,"Montgomery County, Virginia",4.6,80.9,3.8,0.1,6.4,3.1
0500000US51125,"Nelson County, Virginia",4.8,79.8,11.0,0.2,0.9,3.2
0500000US51127,"New Kent County, Virginia",3.8,75.7,13.2,0.6,1.3,5.1
0500000US51131,"Northampton County, Virginia",9.3,55.9,29.6,0.1,1.0,3.8
0500000US51133,"Northumberland County, Virginia",3.5,68.3,19.1,0.1,4.4,3.7
0500000US51135,"Nottoway County, Virginia",4.9,54.1,36.2,0.1,0.8,3.5
